Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",3,4.24,Avon,Mass Market Paperback,1152,2002,1999,1998/01/01,2007/09/17,,,read,,,,1,1
825,Zodiac,Neal Stephenson,"Stephenson, Neal",,"=""0553573861""","=""9780553573862""",2,3.73,Spectra,Mass Market Paperback,308,1995,1988,1997/01/01,2007/09/17,,,read,,,,1,0
155994,"The Craft of Research (Chicago Guides to Writing, Editing, and Publishing)",Wayne C. Booth,"Booth, Wayne C.","Gregory G. Colomb, Joseph M. Williams","=""0226065685""","=""9780226065687""",5,3.91,University Of Chicago Press,Paperback,344,2003,1995,2007/09/01,2007/10/09,,,read,,,,1,1
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,"Diamond, Jared","Tatjana Bižić, Gordana Vučićević","=""0739467352""","=""9780739467350""",5,4.04,W.W. Norton & Company,Paperback,498,2005,1997,1997/01/01,2007/09/17,,,read,,,,1,0
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,"Diamond, Jared",,"=""0143036556""","=""9780143036555""",4,3.93,Penguin Books Ltd. (London),Paperback,608,2005,2004,2006/03/01,2007/09/17,,,read,,,,1,1
60141,"Stormbringer (The Elric Saga, #6)",Michael Moorcock,"Moorcock, Michael",,"=""0441787541""","=""9780441787548""",3,4.17,Ace,Mass Market Paperback,220,1987,1965,1987/01/01,2007/10/08,,,read,,,,1,0
30036,"Elric of Melniboné (The Elric Saga, #1)",Michael Moorcock,"Moorcock, Michael",,"=""0441203981""","=""9780441203987""",3,3.89,Ace Books,Mass Market Paperback,181,1987,1972,1987/01/01,2007/10/08,,,read,,,,1,0
60154,"The Sailor on the Seas of Fate (The Elric Saga, #2)",Michael Moorcock,"Moorcock, Michael",,"=""0586208771""","=""9780586208779""",3,3.94,Grafton,Paperback,190,1989,1976,1987/01/01,2007/10/08,,,read,,,,1,0
60149,"The Vanishing Tower (The Elric Saga, #4)",Michael Moorcock,"Moorcock, Michael",,"=""0441860397""","=""9780441860395""",3,3.97,Ace,Mass Market Paperback,176,1987,1970,1987/01/01,2007/10/08,,,read,,,,1,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",4,4.14,Vintage International,Paperback,467,2006,2002,2006/08/01,2007/10/09,,,read,,,,1,0
3985,The Amazing Adventures of Kavalier & Clay,Michael Chabon,"Chabon, Michael",,"=""0312282990""","=""9780312282998""",5,4.18,Picador USA,Paperback,639,2001,2000,2005/12/01,2007/09/17,,,read,,,,1,0
267022,"The Risen Empire (Succession, #1)",Scott Westerfeld,"Westerfeld, Scott",,"=""0765305550""","=""9780765305558""",4,3.88,Tor Books,Hardcover,304,2003,2003,2006/11/01,2007/10/09,,,read,,,,1,0
34009,Lady of Mazes,Karl Schroeder,"Schroeder, Karl",,"=""0765350785""","=""9780765350787""",3,3.81,Tor Science Fiction,Paperback,384,2006,2005,2007/04/01,2007/10/09,,,read,,,,1,0
562253,"The Bane of the Black Sword (The Elric Saga, #5)",Michael Moorcock,"Moorcock, Michael",,"=""0441048854""","=""9780441048854""",4,4.03,Ace,Mass Market Paperback,157,1987,1977,1987/01/01,2007/10/08,,,read,,,,1,0
30097,"The Eternal Champion (Eternal Champion, #1)",Michael Moorcock,"Moorcock, Michael",,"=""1565041917""","=""9781565041912""",4,3.93,White Wolf Games Studio,Paperback,484,1996,1970,1987/01/01,2007/10/08,,,read,,,,1,0
345040,My Tiny Life: Crime and Passion in a Virtual World,Julian Dibbell,"Dibbell, Julian",,"=""0805036261""","=""9780805036268""",5,3.76,Holt Paperbacks,Paperback,352,1999,1999,2000/01/01,2007/10/08,,,read,,,,1,0
17744,The Visual Display of Quantitative Information,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392142""","=""9780961392147""",5,4.39,Graphics Press,Hardcover,197,2001,1983,2004/01/01,2007/10/08,,,read,,,,1,1
17745,Envisioning Information,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392118""","=""9780961392116""",3,4.23,Graphics Press,Hardcover,126,1992,1990,2004/01/01,2007/10/08,,,read,,,,1,1
17746,Visual Explanations,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392126""","=""9780961392123""",5,4.29,Graphics Press,Hardcover,156,1998,1997,2004/01/01,2007/10/08,,,read,,,,1,1
17743,Beautiful Evidence,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392177""","=""9780961392178""",3,4.15,Graphics Press LLC,Hardcover,213,2006,2006,2006/06/01,2007/10/08,,,read,,,,1,1
169354,"The Prize: The Epic Quest for Oil, Money, and Power",Daniel Yergin,"Yergin, Daniel",,"=""0671799320""","=""9780671799328""",5,4.43,Free Press,Paperback,885,1993,1991,2004/01/01,2007/10/08,,,read,,,,1,1
30833,The Death and Life of Great American Cities,Jane Jacobs,"Jacobs, Jane",,"=""0375508732""","=""9780375508738""",4,4.30,Random House,Hardcover,472,2002,1961,2004/01/01,2007/10/08,,,read,,,,1,1
7090,The Soul of a New Machine,Tracy Kidder,"Kidder, Tracy",,"=""0316491977""","=""9780316491976""",5,4.12,Back Bay Books,Paperback,293,2000,1981,2006/09/01,2007/10/08,,,read,,,,1,1
89712,The Social Life of Information,John Seely Brown,"Brown, John Seely",Paul Duguid,"=""""","=""""",4,3.84,Harvard Business Review Press,Paperback,330,2002,2000,2006/07/01,2007/10/08,,,read,,,,1,1
3467,"The People of Sparks (Book of Ember, #2)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375828257""","=""9780375828256""",5,3.69,Yearling,Paperback,338,2004,2004,2004/01/01,2007/10/08,,,read,,,,1,1
307791,"The City of Ember (Book of Ember, #1)",Jeanne DuPrau,"DuPrau, Jeanne",,"=""0375822747""","=""9780375822742""",5,3.88,Random House Children's Books,Paperback,270,2003,2003,2004/01/01,2007/10/08,,,read,,,,1,1
36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft,"Lovecraft, H.P.","August Derleth, Robert Bloch","=""""","=""""",5,4.31,Ballantine Books,Paperback,406,2002,1963,2002/01/01,2007/10/08,,,read,,,,1,1
5129,Brave New World,Aldous Huxley,"Huxley, Aldous",,"=""0060929871""","=""9780060929879""",4,3.99,HarperPerennial / Perennial Classics,Paperback,268,1998,1932,2001/01/01,2007/10/08,,,read,,,,1,0
5470,1984,George Orwell,"Orwell, George","Thomas Pynchon, Erich Fromm, Irving Howe, Martha C. Nussbaum, George Packer, Raymond Williams, Bernard Crick, Homi K. Bhabha, Golo Mann, عبد الكريم ناصيف, Nils Holmberg, Regina Silveira, Amazing Améziane, Marcelo Pen","=""""","=""""",4,4.19,New American Library,Mass Market Paperback,328,1950,1949,2001/01/01,2007/10/08,,,read,,,,1,0
94786,Contact,Carl Sagan,"Sagan, Carl",,"=""0671004107""","=""9780671004101""",4,4.14,Pocket Books,Paperback,434,1997,1985,1985/01/01,2007/10/08,,,read,,,,1,0
18488,"Frankenstein, or the Modern Prometheus",Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Margaret Brantley,"=""0743487583""","=""9780743487580""",5,3.84,Pocket Books,Mass Market Paperback,324,2004,1818,1987/01/01,2007/10/08,,,read,,,,1,0
9608,Cat's Cradle,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""""","=""9784001149128""",4,4.16,Dell,Mass Market Paperback,191,1973,1963,1997/01/01,2007/10/08,,,read,,,,1,0
6926,Welcome to the Monkey House,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385291272""","=""9780385291279""",4,4.13,Dell Publishing Company,Paperback,302,1970,1968,1997/01/01,2007/10/08,,,read,,,,1,0
57913,The Illuminatus! Trilogy,Robert Shea,"Shea, Robert",Robert Anton Wilson,"=""0440539811""","=""9780440539810""",4,4.01,Dell,Paperback,805,1983,1975,1990/01/01,2007/10/08,,,read,,,,1,0
103430,"The Structures of Everyday Life: Civilization and Capitalism 15th-18th Century, Volume 1",Fernand Braudel,"Braudel, Fernand",,"=""0060148454""","=""9780060148454""",5,4.33,Harper & Row,Hardcover,623,1982,1979,2003/01/01,2007/10/08,,,read,,,,1,1
187730,"Civilization and Capitalism 15th-18th Century, Vol. 3: The Perspective of the World",Fernand Braudel,"Braudel, Fernand",Siân Reynolds,"=""0520081161""","=""9780520081161""",4,4.42,University of California Press,Paperback,699,1992,1979,2001/01/01,2007/10/08,,,read,,,,1,1
119073,The Name of the Rose,Umberto Eco,"Eco, Umberto",William Weaver,"=""0156001314""","=""9780156001311""",4,4.13,Harvest Books,Paperback,536,1994,1980,1990/01/01,2007/10/08,,,read,,,,1,0
24772,"The Killing of Worlds (Succession, #2)",Scott Westerfeld,"Westerfeld, Scott",,"=""0765308509""","=""9780765308504""",3,4.07,Tor Books,Hardcover,336,2003,2003,2006/01/01,2007/10/09,,,read,,,,1,0
36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft,"Lovecraft, H.P.","E. Hoffmann Price, Neil Gaiman","=""0345384210""","=""9780345384218""",5,4.23,Del Rey,Paperback,387,2003,1934,,2007/10/08,,,read,,,,1,0
1764815,The Lurking Fear and Other Stories,H.P. Lovecraft,"Lovecraft, H.P.",John     Holmes,"=""034524690X""","=""9780345246905""",5,4.09,Random House Inc,Mass Market Paperback,182,1975,1923,,2007/10/08,,,read,,,,1,0
28769,Tales of Pirx the Pilot,Stanisław Lem,"Lem, Stanisław",Louis Iribarne,"=""0156881500""","=""9780156881500""",4,4.10,Mariner Books,Paperback,206,1990,1961,,2007/10/08,,,read,,,,1,0
218716,Swords Against Death (Fafhrd and the Gray Mouser #2),Fritz Leiber,"Leiber, Fritz",,"=""1595820760""","=""9781595820761""",4,4.05,Dark Horse,Paperback,266,2007,1970,,2007/10/08,,,read,,,,1,0
57950,Swords and Deviltry (Fafhrd and the Gray Mouser #1),Fritz Leiber,"Leiber, Fritz",,"=""1595820795""","=""9781595820792""",3,3.87,DH Press,Paperback,208,2006,1970,,2007/10/08,,,read,,,,1,0
769658,Battlefield Earth: A Saga of the Year 3000,L. Ron Hubbard,"Hubbard, L. Ron",,"=""""","=""""",4,3.54,Galaxy Press,Paperback,1050,2001,1982,,2007/10/08,,,read,,,,1,0
22200,"Count Zero (Sprawl, #2)",William Gibson,"Gibson, William",,"=""0441013678""","=""9780441013678""",2,4.01,Ace Books,Paperback,308,2006,1986,,2007/10/08,,,read,,,,1,0
22325,Idoru (Bridge #2),William Gibson,"Gibson, William",,"=""0425190455""","=""9780425190456""",2,3.82,Berkley Trade,Paperback,308,2003,1996,,2007/10/08,,,read,,,,1,0
22328,"Neuromancer (Sprawl, #1)",William Gibson,"Gibson, William","Gianpaolo Cossato, Sandro Sandrelli, Franco Forte","=""""","=""""",3,3.90,Ace Books,Mass Market Paperback,271,1984,1984,,2007/10/08,,,read,,,,1,0
14497,"Neverwhere (London Below, #1)",Neil Gaiman,"Gaiman, Neil",,"=""0060557818""","=""9780060557812""",4,4.17,William Morrow Paperbacks,Paperback,370,2003,1996,,2007/10/08,,,read,,,,1,0
4407,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",4,4.11,Headline Review,Paperback,635,2005,2001,,2007/10/08,,,read,,,,1,0
216398,The Divine Invasion,Philip K. Dick,"Dick, Philip K.",,"=""0679734457""","=""9780679734451""",1,3.82,Vintage,Paperback,238,1991,1981,,2007/10/08,,,read,,,,1,0
7082,Do Androids Dream of Electric Sheep?,Philip K. Dick,"Dick, Philip K.",Roger Zelazny,"=""0345404475""","=""9780345404473""",3,4.09,Del Rey / Ballantine Books,Paperback,244,1996,1968,,2007/10/08,,,read,,,,1,0
518927,Sphere,Michael Crichton,"Crichton, Michael",,"=""0345353145""","=""9780345353146""",1,3.82,Random House Publishing Group,Paperback,371,1988,1987,,2007/10/08,,,read,,,,1,0
414972,"2061: Odyssey Three (Space Odyssey, #3)",Arthur C. Clarke,"Clarke, Arthur C.",,"=""0345358791""","=""9780345358790""",3,3.59,Del Rey Books / Ballantine Books,Mass Market Paperback,271,1989,1989,,2007/10/08,,,read,,,,1,0
70539,2010: Odyssey Two,Arthur C. Clarke,"Clarke, Arthur C.",Jan Rabie,"=""0345413970""","=""9780345413970""",3,3.93,Del Rey,Paperback,320,1997,1982,,2007/10/08,,,read,,,,1,0
299758,The Citadel of the Autarch,Gene Wolfe,"Wolfe, Gene",,"=""0671496662""","=""9780671496661""",4,4.22,Timescape Books,Paperback,330,1983,1983,,2007/10/08,,,read,,,,1,0
60211,The Shadow of the Torturer (The Book of the New Sun #1),Gene Wolfe,"Wolfe, Gene",,"=""0671540661""","=""9780671540661""",4,3.82,Pocket Books,Paperback,262,1984,1980,,2007/10/08,,,read,,,,1,0
40995,Sword & Citadel,Gene Wolfe,"Wolfe, Gene",,"=""0312890184""","=""9780312890186""",4,4.33,Orb Books,Paperback,411,1994,1994,,2007/10/08,,,read,,,,1,0
129157,The History of Danish Dreams,Peter Høeg,"Høeg, Peter",,"=""186046260X""","=""9781860462603""",4,3.52,Vintage,Paperback,332,1997,1988,,2007/10/08,,,read,,,,1,0
429631,Borderliners,Peter Høeg,"Høeg, Peter",Barbara Haveland,"=""0385315082""","=""9780385315081""",3,3.67,Delta,Paperback,288,1995,1993,,2007/10/08,,,read,,,,1,0
124509,Smilla's Sense of Snow,Peter Høeg,"Høeg, Peter",Tiina Nunnally,"=""0385315147""","=""9780385315142""",4,3.74,Delta,Paperback,469,1995,1992,,2007/10/08,,,read,,,,1,0
93504,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,"Pollan, Michael",,"=""0143038583""","=""""",3,4.18,Penguin Books,Paperback,450,2007,2006,,2007/10/08,,,read,,,,1,0
1067,1776,David McCullough,"McCullough, David",,"=""0743226720""","=""9780743226721""",2,4.08,Simon  Schuster,Paperback,386,2006,2005,,2007/10/08,,,read,,,,1,0
359390,Holy Fire,Bruce Sterling,"Sterling, Bruce",,"=""055357549X""","=""9780553575491""",3,3.73,Spectra Books,Mass Market Paperback,368,1997,1996,,2007/10/08,,,read,,,,1,0
4395,The Grapes of Wrath,John Steinbeck,"Steinbeck, John",,"=""""","=""""",4,3.99,Penguin Books,Paperback,455,2002,1939,,2007/10/08,,,read,,,,1,0
17208,Friday,Robert A. Heinlein,"Heinlein, Robert A.",,"=""0345414004""","=""9780345414007""",2,3.84,Del Rey,Paperback,384,1997,1982,,2007/10/08,,,read,,,,1,0
2012,"Whipping Star (ConSentiency Universe, #1)",Frank Herbert,"Herbert, Frank",,"=""0425099628""","=""9780425099629""",2,3.67,Berkley,Paperback,192,1986,1969,,2007/10/08,,,read,,,,1,0
761449,Destination: Void,Frank Herbert,"Herbert, Frank",,"=""042507465X""","=""9780425074657""",3,3.61,Berkley,Paperback,276,1984,1966,,2007/10/08,,,read,,,,1,0
2014,"The Lazarus Effect (The Pandora Sequence, #2)",Frank Herbert,"Herbert, Frank",Bill Ransom,"=""0441475213""","=""9780441475216""",4,3.76,Ace,Paperback,393,1987,1983,,2007/10/08,,,read,,,,1,0
2013,"The Jesus Incident (The Pandora Sequence, #1)",Frank Herbert,"Herbert, Frank",Bill Ransom,"=""0441385397""","=""9780441385393""",4,3.73,Ace,Paperback,432,1987,1979,,2007/10/08,,,read,,,,1,0
105,Chapterhouse: Dune (Dune #6),Frank Herbert,"Herbert, Frank",,"=""""","=""""",4,3.91,Ace Books,Mass Market Paperback,436,1987,1985,,2007/10/08,,,read,,,,1,0
117,Heretics of Dune (Dune Chronicles #5),Frank Herbert,"Herbert, Frank",,"=""0441328008""","=""9780441328000""",4,3.88,Ace Books,Mass Market Paperback,471,1987,1984,,2007/10/08,,,read,,,,1,0
112,Children of Dune (Dune Chronicles #3),Frank Herbert,"Herbert, Frank",,"=""""","=""""",2,3.95,Ace Books,Mass Market Paperback,408,1987,1976,,2007/10/08,,,read,,,,1,0
42432,God Emperor of Dune (Dune Chronicles #4),Frank Herbert,"Herbert, Frank",,"=""0575075066""","=""9780575075061""",3,3.87,Victor Gollancz,Paperback,454,2003,1981,,2007/10/08,,,read,,,,1,0
106,"Dune Messiah (Dune Chronicles, #2)",Frank Herbert,"Herbert, Frank",,"=""0441172695""","=""9780441172696""",2,3.89,Ace Books,Mass Market Paperback,331,1987,1969,,2007/10/08,,,read,,,,1,0
234225,Dune (Dune #1),Frank Herbert,"Herbert, Frank",,"=""0340839937""","=""9780340839935""",4,4.25,Hodder & Stoughton,Paperback,604,2006,1965,,2007/10/08,,,read,,,,1,0
324748,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),Seth Godin,"Godin, Seth",,"=""1591841666""","=""9781591841661""",3,3.80,Portfolio,Hardcover,80,2007,2007,,2007/10/08,,,read,,,,1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",5,3.95,Back Bay Books,Paperback,296,2007,2005,,2007/10/08,,,read,,,,1,0
1259543,Innocent Eréndira And Other Stories,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""0060114169""","=""9780060114169""",3,3.90,HarperCollins Publishers,Hardcover,183,1978,1972,,2007/10/08,,,read,,,,1,0
1041576,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""0394571088""","=""9780394571089""",5,3.93,Alfred A. Knopf,Paperback,348,1988,1985,,2007/10/08,,,read,,,,1,0
41193,A Thousand Acres,Jane Smiley,"Smiley, Jane",,"=""1400033837""","=""9781400033836""",4,3.81,Anchor,Paperback,371,2003,1991,,2007/10/08,,,read,,,,1,0
28001,Accordion Crimes,Annie Proulx,"Proulx, Annie",Tom Stechschulte,"=""0684831546""","=""9780684831541""",3,3.60,Scribner,Paperback,432,1997,1996,,2007/10/08,,,read,,,,1,0
7354,The Shipping News,Annie Proulx,"Proulx, Annie",,"=""0743225422""","=""9780743225427""",4,3.87,Scribner Book Company,Paperback,337,2002,1993,,2007/10/08,,,read,,,,1,0
263111,"Dorsai! (Childe Cycle, #1)",Gordon R. Dickson,"Dickson, Gordon R.",,"=""0812503988""","=""9780812503982""",3,4.03,Tor Books,Mass Market Paperback,280,1993,1960,,2007/10/08,,,read,,,,1,0
1440196,Deathworld Trilogy,Harry Harrison,"Harrison, Harry",,"=""0425074862""","=""9780425074862""",4,3.98,Berkley,Paperback,438,1984,1974,,2007/10/08,,,read,,,,1,0
350,Stranger in a Strange Land,Robert A. Heinlein,"Heinlein, Robert A.",James Warhola,"=""""","=""""",3,3.92,Ace,Paperback,525,1991,1961,,2007/10/08,,,read,,,,1,0
17214,Starship Troopers,Robert A. Heinlein,"Heinlein, Robert A.",,"=""""","=""""",3,4.01,Ace Books,Mass Market Paperback,264,1987,1959,,2007/10/08,,,read,,,,1,0
127584,"Dragonquest (Dragonriders of Pern, #2)",Anne McCaffrey,"McCaffrey, Anne",,"=""""","=""""",3,4.09,Del Rey Books,Paperback,350,1986,1971,,2007/10/08,,,read,,,,1,0
35204,Splinter of the Mind's Eye (Star Wars),Alan Dean Foster,"Foster, Alan Dean",,"=""""","=""""",3,3.26,Ballantine Books,Mass Market Paperback,297,1994,1978,,2007/10/08,,,read,,,,1,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",5,4.15,Basic Books,Paperback,240,2002,1988,,2007/10/06,,,read,,,,1,0
116356,Footfall,Larry Niven,"Niven, Larry",Jerry Pournelle,"=""0345418425""","=""9780345418425""",3,3.92,Del Rey,Paperback,524,1997,1985,,2007/09/17,,,read,,,,1,0
77430,"Master & Commander (Aubrey & Maturin, #1)",Patrick O'Brian,"O'Brian, Patrick",,"=""0393307050""","=""9780393307054""",5,4.07,W. W. Norton  Company,Paperback,464,1990,1969,,2007/09/17,,,read,,,,1,0
17768,"Post Captain (Aubrey & Maturin, #2)",Patrick O'Brian,"O'Brian, Patrick",,"=""""","=""""",5,4.26,Harper Collins,Paperback,474,2010,1972,,2007/09/17,,,read,,,,1,0
66322,Creativity: Flow and the Psychology of Discovery and Invention,Mihaly Csikszentmihalyi,"Csikszentmihalyi, Mihaly",,"=""0060928204""","=""9780060928209""",4,4.08,Harper Perennial,Paperback,372,1997,1996,,2007/09/17,,,read,,,,1,0
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",5,3.93,Seal Books,Paperback,460,2006,2001,,2007/09/17,,,read,,,,1,0
49234,The Third Chimpanzee: The Evolution and Future of the Human Animal,Jared Diamond,"Diamond, Jared",January Weiner,"=""0060845503""","=""9780060845506""",2,4.07,Harper Perennial,Paperback,407,2006,1991,,2007/09/17,,,read,,,,1,0
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",5,4.62,Arthur A. Levine Books,Hardcover,759,2007,2007,,2007/09/17,,,read,,,,1,0
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",3,4.43,Arthur A. Levine Books,Hardcover,341,1999,1998,,2007/09/17,,,read,,,,1,0
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.50,Scholastic Inc.,Paperback,912,2004,2003,,2007/09/17,,,read,,,,1,0
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.","Mary GrandPré, Jim Kay","=""""","=""""",5,4.57,Scholastic,Paperback,734,2002,2000,,2007/09/17,,,read,,,,1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2007/09/17,,,read,,,,1,0
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",,"=""""","=""""",3,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2007/09/17,,,read,,,,1,0
59649,Working: People Talk about What They Do All Day and How They Feel about What They Do,Studs Terkel,"Terkel, Studs",,"=""1565843428""","=""9781565843424""",5,4.24,New Press,Paperback,640,1997,1974,,2007/09/17,,,read,,,,1,0
226004,"A Deepness in the Sky (Zones of Thought, #2)",Vernor Vinge,"Vinge, Vernor",,"=""0812536355""","=""9780812536355""",4,4.31,Tor Science Fiction,Mass Market Paperback,775,2000,1999,,2007/09/17,,,read,,,,1,0
761154,The Reality Dysfunction 1: Emergence (Night's Dawn 1),Peter F. Hamilton,"Hamilton, Peter F.",,"=""0446605158""","=""9780446605151""",4,4.26,Warner Books Inc,Mass Market Paperback,592,1997,1997,,2007/09/17,,,read,,,,1,0
45243,The Naked God 2: Faith (Night's Dawn 3),Peter F. Hamilton,"Hamilton, Peter F.",,"=""0446605182""","=""9780446605182""",3,4.33,Aspect,Paperback,800,2000,2014,,2007/09/17,,,read,,,,1,0
